"OBS","ADJLEGRT","D79A","D8095","D83","D87","DDOCKM","DDOCKX","DELRFF","DEUC","DFMPRR","DFPDBT","DFPEX","DFPSRP","DGLPRD","DMPALT","DMPEX","DMPINTAY","DMPRR","DMPTAY","DMPTLR","DMPTLUR","DMPTMAX","DMPTPI","DMPTR","DMPTRSH","DPADJ","DPGAP","DRSTAR","EBFI","EBFIN","EC","ECD","ECH","ECNIA","ECNIAN","ECO","EGFE","EGFEN","EGFET","EGFL","EGFLN","EGFLT","EGSE","EGSEN","EGSET","EGSL","EGSLN","EGSLT","EH","EHN","EI","EIN","EM","EMN","EMO","EMON","EMP","EMPN","EMPTRT","EX","EXN","FCBN","FCBRN","FGDP","FGDPT","FNICN","FNILN","FNIN","FNIRN","FPC","FPI10","FPI10T","FPIC","FPITRG","FPX","FPXR","FPXRR","FPXRRT","FRL10","FRS10","FRSTAR","FTCIN","FXGAP","FYNICN","FYNILN","FYNIN","GFDBTN","GFDBTNP","GFDRT","GFEXPN","GFINTN","GFRECN","GFSRPN","GFSRT","GTN","GTR","GTRD","GTRT","HGEMP","HGGDP","HGGDPT","HGPBFIR","HGPCDR","HGPKIR","HGYNID","HKS","HKSR","HLEPT","HLPRDT","HMFPT","HQLFPR","HQLWW","HUQPCT","HUXB","HXBT","HXBTR","JCCAN","JKCD","JRBFI","JRCD","JRH","KBFI","KCD","KH","KI","KS","LEG","LEH","LEO","LEP","LEPPOT","LEUC","LF","LFPR","LHP","LPRDT","LQUALT","LUR","LURNAT","LURTRSH","LWW","MEI","MEP","MFPT","N16","PBFIR","PCDR","PCER","PCFR","PCFRT","PCHR","PCNIA","PCOR","PCPI","PCPIX","PCXFE","PEGFR","PEGSR","PGDP","PGFL","PGSL","PHOUSE","PHR","PIC4","PICNIA","PICX4","PICXFE","PIECI","PIGDP","PIPL","PIPXNC","PITARG","PITRSH","PKBFIR","PKIR","PL","PMO","PMP","POIL","POILR","POILRT","PTR","PWSTAR","PXB","PXNC","PXP","PXR","QEBFI","QEC","QECD","QECO","QEH","QKIR","QLEOR","QLF","QLFPR","QLHP","QLWW","QPCNIA","QPL","QPMO","QPXB","QPXNC","QPXP","QYNIDN","RBBB","RBBBP","RBFI","RCAR","RCCD","RCCH","RCGAIN","REQ","REQP","RFF","RFFALT","RFFFIX","RFFINTAY","RFFMIN","RFFRULE","RFFTAY","RFFTLR","RFNICT","RFRS10","RFYNIC","RFYNIL","RG10","RG10P","RG30","RG30P","RG5","RG5P","RGFINT","RGW","RME","RRFF","RRFIX","RRTR","RSPNIA","RSTAR","RTB","RTBFI","RTINV","RTR","T47","TAPDDP","TCIN","TDPV","TPN","TRCI","TRCIT","TRFCIM","TRFPM","TRITC","TRP","TRPT","TRPTX","TRSPP","TRYH","UEMOT","UFCBR","UFNIR","UFTCIN","UGFDBT","UGFDBTP","UGFSRP","ULEG","UPCPI","UPCPIX","UPGFL","UPGSL","UPKBFIR","UPMP","UPXB","UQPCT","UVBFI","UXBT","UYD","UYHIBN","UYHLN","UYHPTN","UYHSN","UYHTN","UYL","UYNI","UYNICPNR","UYP","VBFI","WPO","WPON","WPS","WPSN","XB","XBN","XBO","XBT","XBTR","XFS","XFSN","XGAP","XGAP2","XGDI","XGDIN","XGDO","XGDP","XGDPN","XGDPT","XGDPTN","XP","XPN","YDN","YH","YHGAP","YHIBN","YHL","YHLN","YHP","YHPCD","YHPGAP","YHPNTN","YHPSHR","YHPTN","YHSHR","YHSN","YHT","YHTGAP","YHTN","YHTSHR","YKBFIN","YKIN","YMSDN","YNICPN","YNIDN","YNILN","YNIN","YNIRN","YPN","ZDIVGR","ZEBFI","ZECD","ZECO","ZEH","ZGAP05","ZGAP10","ZGAP30","ZGAPC2","ZLHP","ZPI10","ZPI10F","ZPI5","ZPIB5","ZPIC30","ZPIC58","ZPICXFE","ZPIECI","ZRFF10","ZRFF30","ZRFF5","ZYH","ZYHP","ZYHPST","ZYHST","ZYHT","ZYHTST","ZYNID"
"1968Q1",0.163251012766666,0,0,0,0,1,0,0.606068217874141,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.000297917370092,0,324.814,105.582,2978.793808169228,122.236,553.643,3015.162,536.297,2547.856494856754,387.3911943762929,79.833,344.1121482847026,522.458,46.576,491.3690805465849,213.5033099888355,39.544,209.558417207161,656.833,53.796,654.8695314371359,331.574,38.268,34.133,8.438000000000001,218.167,44.399,151.3607970718644,42.15078982710515,54.66107884499999,2.24821017289485,0.010330991706605,159.305,45.452,0.784,-6.085999999999998,21.937994333938,22.54043629062651,273.3975459665505,112.8514619301505,160.5460840363999,2.952625887408549,4.256254434885865,3.667730415436296,3.700646820771425,4.057800730167482,3.4000001,34.30073053221363,275.6143933940273,247.4624099360998,241.326760805312,6.813172034105941,6.8385,2,0.256,-2.709082999467359,9.516,3.699,5.817,306.084,281.996,0.310094602188067,198.837,20.465,181.835,-17.002,-0.004310135229867,51.963,289.0848400556328,-0.006980797294442,0.065111842723064,5.449160386915509,8.075025352778908,4.082059279239921,-0.890663952383642,-1.646189498132333,-1.321620227766415,-21.44753405476813,4.460000000000086,-0.221785462202921,1.992453434098284,2.736006937747636,1.875526701519,0.000615085331654,-0.475532461121,-0.000337299121786,-0.170868631485,4.252927910724921,0,109.496,88.27494289913719,0.052755336392035,0.183811509470082,0.016966279126626,5775.533516305,488.7373562752159,7046.91747848976,846.92,34.72996415902087,10.45355872948877,76.35012863834925,2.827569908860474,63.069,61.07837513175593,0,79.49045919656834,0.597203403845098,121.6325719960278,27.19891455594557,1.056802337075498,3.950575440070747,5.560694024187807,6,1.928563509743738,0.9857655513315851,0.991497848569433,36.58755165822508,133.1044978725313,1.663802340055505,3.719489572207543,0.639195433541723,0.987387877140527,0.99125314626051,0.764123896790151,17.789,0.838823838810543,34.2,35.66666666666666,18.395,1.054822271895726,0.948031070878256,17.975,8.914999999999999,8.192,13.83191501054393,0.59119202964674,3.370329478761125,4.227102716605202,3.779971791255288,4.52674103758941,8.320877664337964,4.340572853319813,11.57793182194311,3.958398139821107,2,2,0.9425404678941099,1.205449788448518,349.8946181734104,27.8478910276169,4.113,2.17960000038147,0.102424812048001,0.094509300296645,1.6827,1.65014272258808,21.28,23.37655839710068,19.53679924761767,1.460269905956005,328.9409726758144,2973.961080253478,137.8183300017577,2559.434835633756,391.49228958643,0.167219393080188,0.049464041895935,79.39119227565217,0.596457621978198,122.6807884372892,1.933617271742699,17.62662077152471,350.7532371762028,34.93131683909294,21.22790807199238,23.63672333389435,19.49015588725571,24.78747155634009,6.830000241597493,1.218901340498592,7.949903721215306,9.91,25.83525542973743,6.332575389595567,12.57628777959493,8.206279650787927,4.697937788972348,4.769838709677418,4.769838709677418,4.769838709677418,4.769838709677418,0.125,4.769838709677418,4.769838709677418,4.769838709677418,0.002415236685117,3.753528043394876,3.523207302371411,3.311426180373797,5.611098901098901,1.47262324695286,5.454945054945055,1.527879444962198,5.609770967741936,1.077128133314092,0.06813445109567801,0.053158373248167,6.789010393750536,1.059557095822769,1.059557095822769,2,11.89094067831924,1.35,5.048461538461538,0.156249313363964,0.101970956572101,3.6827,85,0,36.2,0.690910021951719,78.848,0.368924716936906,0.345608874996354,0.5279999971389771,22.8,3.14405958840283,0.121201128267402,0.137738886015378,0.137738886015378,0.019271095387909,0.121311707453667,0.045414385685227,-0.008903294929314,0.003246830983298,0.002608970373918,1.085419651342572,1.005159535695254,0.07344178001225,0.241098635272315,1.922536398898196,1.938932680982151,0.693003866512976,0.636801758213606,0.566497861676686,1.887043493888856,1.183866481223922,0.9043858280810601,0.26386189789665,1.548130687999181,1.000455369025286,0.012641482669095,0.926165458275263,1.012709704394843,0.00046649819956,0.970998595154244,0.97129362332396,1.00000124929727,-0.081045803381839,1.002998209640529,0.956658289999745,14424.39709933105,2565.956,3708.640170892124,659.73,3300.121,702.564,3336.784282361863,3212.251676173026,1,5051.834,900.949,3.876801033759647,2.572627948320338,5028.313,904.129,5100.921809661221,5057.553,909.3869999999998,4972.985397460268,893.8941251934835,4325.048280889905,844.9760000000001,623.954,3697.760371253495,-1.026830040659667,11.496,2337.135999746376,473.152,1076.988416703589,25.81328119500001,-4.907445389134741,36.22459244228418,0.291254248132499,176.81,0.73113625724802,74.194,283.6359548035302,8.738037071522855,50.456,0.076704795964748,190.9040169771631,18.28509183897476,0,98.123,24.876,510.872,800.451,117.754,702.518,3.567121004317449,-0.001394904331117,0.011416357446106,0.005962069026294,NA,0.807310430664504,0.403525418957446,0.216606943438328,0.149376713087458,0.000774135486883,2.092897110988984,2.092897110988984,2.455895517270733,2.729605557383833,1.946603193129476,3.558882417712883,2.598755859648089,5.716042312543602,4.138475654146041,3.927065609982857,4.532642834427843,3686.772757842968,1116.356599545567,0.305903913517126,0.738682461014601,267.8644615342458,0.070286789464462,0.009029662712597
"1968Q2",0.164129147967973,0,0,0,0,1,0,1.202224782386073,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-0.001414887462804,0,320.822,105.299,3021.310437813985,124.841,557.973,3061.075,550.014,2586.987733280321,381.0103295358547,79.526,344.4805347177534,529.429,47.628,492.3555187651797,219.9100166542068,40.996,211.6514062397646,664.5980000000001,55.487,662.7062492273345,339.668,39.563,59.786,14.082,221.494,45.416,153.8219131186815,43.14416814548616,54.4281709275,2.27183185451385,0.010328567469838,161.97,47.165,1.316,-6.433000000000002,22.35206610866997,22.88034460743656,276.9244408412073,115.8018786945057,161.1225621467017,-0.006414936060909,4.276953616010028,1.427604560744029,3.84897811193349,1.940580527246638,3.4000001,34.31216313794628,277.0461111841138,246.6178091813567,241.326760805312,6.865376333852867,7.311666666666667,2,0.256000000000002,-2.33594677841155,9.987,3.987,6,303.668,278.229,0.297780046749377,204.175,21.307,185.523,-18.652,-0.004310135229867,55.714,306.5082246795401,-0.004802719170321,0.065677753653857,4.733442351234441,6.626302827451269,4.053826819419183,-0.883725273442534,-1.664893494909503,-1.495869119530982,16.79086685402538,4.689999999999905,0.042296817171723,2.043138915671778,2.688496353914405,1.773504916043,0.0006950708813280001,-0.498502081477,-0.000366084995277,-0.17930636869,4.233133188109183,0,111.946,89.56384236077426,0.053336396608864,0.183255569092082,0.016972353069435,5839.720323281599,497.5566456850224,7101.933785615735,861.866,35.13956960817806,10.54894189525437,77.23392337579263,3.262981480538265,63.422,61.42600592039778,0,80.27099702986918,0.600412162919425,122.5719960278054,27.41469248439475,1.056984620467403,3.783525515381925,5.519608491085193,6,1.932641607451758,0.984499778774644,0.991804209809115,36.79937607402992,133.6931561138969,1.662051170629463,3.704245729230427,0.631737331398786,0.9835563437046591,0.991470609761281,0.762005453230204,17.971,0.840005689173587,34.53333333333334,36.03333333333335,18.609,1.05695543068405,0.944019050727899,18.177,8.996,8.351000000000001,13.96230522343703,0.590095132192512,3.932681741946675,4.071623522700918,4.287155346334903,4.626578440941032,8.167749176489925,4.470062009540499,7.065580336401922,4.704024582669852,2,2,0.944102046977614,1.196250991773893,356.130048547938,28.04812869034999,4.174,2.236999988555908,0.103949813594605,0.09500000822615801,1.6827,1.648106466079622,21.52,23.65309099365241,19.74766332456094,1.474503566393337,336.8673067446848,3033.159473522346,140.2107063712075,2606.709157047052,397.0902784533931,0.167574371796966,0.049119044510674,79.83589573083373,0.597157685938832,123.8651428518711,1.93122442967751,17.78190498254997,357.9648489988227,34.94002395643844,21.40969613688755,23.86912735338562,19.66905640327241,26.1416697746935,7.023333231608073,1.278607956882799,7.930226171263494,9.949999999999999,25.75066484242093,6.597773117610438,3.699760484281672,8.17931125800013,4.592613499346943,5.972063492063491,5.972063492063491,5.972063492063491,5.972063492063491,0.125,5.972063492063491,5.972063492063491,5.972063492063491,0.002449640355607,4.710663130478984,3.652922327701466,3.532962650025531,5.744725274725274,1.221909273284866,5.470879120879121,1.337648531749443,5.781870967741935,0.617854377060651,0.069611609884868,0.056158649940093,7.133882445730133,1.774261752756319,1.774261752756319,2,11.98414829058762,1.35,5.522153846153846,0.157471594072256,0.103314280201523,3.6827,86,0,36.808,0.687043090015339,81.96899999999998,0.360459878175373,0.346015602790949,0.5279999971389771,22.8,3.082708282023929,0.122958602782015,0.137738886015378,0.137738886015378,0.019351928430186,0.123020792373428,0.045812586286577,-0.009191849012245,-6.865711195e-06,0.002507001978181,1.091431878057284,0.970592236769123,0.07143621621158799,0.242202226661664,1.921614452914882,1.936339047414334,0.692507061943181,0.642855321730492,0.568034284179143,1.865891828946552,1.183913737140342,0.904054806594155,0.26598819550677,1.548226546970958,1.000474715170897,0.012747981471492,0.926411090245653,1.012721307069508,0.000479666513592,0.968051118210863,0.970996195865344,1,-0.081163896808884,1.002939314335856,0.959477263978558,14554.02036614546,2615.503,4177.836514384287,750.799,3359.597,722.713,3395.724800819672,3252.133780348112,1,5102.466,920.2619999999998,4.415286398709894,2.968882561206687,5104.163,927.463,5184.524273182556,5142.033,934.3440000000002,5035.039853035966,915.2191940863476,4367.924375777648,862.5629999999999,640.688,3766.991319754207,-0.828476436657292,11.911,2368.893053901184,485.432,1097.981410920075,26.26963289979286,-4.035209887606182,38.6990100730287,0.291474367132791,180.87,0.732587931612692,76.78100000000002,300.1168549329475,10.19349664964748,53.934,0.079670174273863,196.8082050536786,18.99591872746805,0,102.114,25.804,523.992,821.5170000000002,119.576,722.353,3.844612909260735,-0.002085590178398,0.009686455037178,0.005694015984196,NA,0.8276676743418661,0.411897792392041,0.221444658890489,0.161491429528432,0.000737547199703,2.100788312247064,2.100788312247064,2.524892066787257,2.851404988096208,1.884181362225934,3.525696281748272,2.992907967249749,6.214551409776732,4.522816001440408,4.133230589129678,5.164016590681284,3730.350576526915,1122.327227214377,0.303476496636762,0.738682461014601,278.3406486218462,0.07194920071236,0.006735137856357
"1968Q3",0.164990668305927,0,0,0,0,1.037219047546387,0.030411,-0.026594742063493,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.002357113427444,0,325.24,107.609,3064.525584357604,130.448,565.439,3118.445,566.122,2623.819892767484,377.1704278786416,79.04500000000002,344.5297980329886,530.302,49.492,492.9932507810595,223.8798304271591,41.63999999999999,213.6676322331736,672.6320000000001,57.192,670.5369458915866,346.533,40.394,32.636,7.681,234.806,48.24,162.5991615525784,45.73974980919172,60.7889664675,2.500250190808275,0.010447832529385,173.487,49.891,0.556,-7.346999999999995,22.89013611842942,23.22493955677199,280.5991839120972,119.2538205095823,161.3453634025149,-0.152371670855645,4.294908843419419,3.269650567142522,4.008379014708127,1.675738849504604,3.4000001,34.31932254018231,279.6744547318626,247.9839088713918,241.326760805312,6.742258048871211,6.685166666666666,2,0.268000000000001,-1.452060160959299,10.389,4.137,6.251999999999999,311.406,286.09,0.300886072621145,207.495,21.754,197.405,-10.09,-0.004310135229867,57.20399999999999,311.7214320745463,-0.004939547912061,0.06624221479310199,8.681155403033172,3.086138255497417,3.88993472383178,-0.852242792845945,-1.684841386664804,-1.573121687737784,0.150168405595585,4.650000000000176,0.317645285586526,2.074199915309038,2.539050339364742,1.634121390722,0.000725319256492,-0.535703002764,-0.000394695627948,-0.187612528078,4.07754725190978,0,114.534,90.90341454146305,0.053508319385298,0.182699628936339,0.016978321436323,5904.123465311836,507.4427920496566,7158.422306957819,870.025,35.55045072414254,10.65712515939837,77.38464626986884,3.014521110470469,63.713,61.692891193911,0,80.41498229912075,0.598812369726998,123.2631578947369,27.60947197467123,1.057164197724137,3.768372438334844,5.613408296511624,6,1.934662594678274,0.985468700919619,0.987076601403296,36.96847885640202,134.2907834983141,1.663492334367872,3.69681114721595,0.629165116649838,0.980071212201732,0.991870501638602,0.758935947568431,18.157,0.841020426990988,35,36.53333333333335,18.817,1.053690173878455,0.935129832980734,18.351,9.333,8.505000000000001,14.12538976764538,0.586188728060731,4.03965161586064,4.118725495457909,4.504054204154162,4.446152761366839,7.678970256483749,3.810804119030387,7.919492092668534,0.526685283298356,2,2,0.94903938726047,1.189486267407512,363.2512339026472,28.13037248928325,4.113,2.26360011100769,0.104443321690938,0.095792691064746,2.5154,1.646023780424864,21.673,23.68425584406204,19.88949879430657,1.445938899588176,343.5014340839351,3074.585596807196,140.3816793827982,2639.122835228897,402.9089618262103,0.166770483396916,0.04871064141538,80.28958159463396,0.59787856994402,124.6553847066813,1.928646925845325,17.96352315436721,363.5306447107334,34.87382289375783,21.65634206336725,24.15084160839625,19.87779341113626,26.33741406342385,6.863333066304524,1.403333066304524,7.806397376377975,10.14,26.02026010202103,6.878105103504397,4.158899873845547,7.885391028514166,5.357883600850287,5.945468749999998,5.945468749999998,5.945468749999998,5.945468749999998,0.125,5.945468749999998,5.945468749999998,5.945468749999998,0.002488664127765,3.98984044016211,3.751564855901328,3.57248090155232,5.46,0.302356880573257,5.266521739130435,0.407011085385334,5.441109375,-0.235681107946296,0.071637446158305,0.053051153663454,7.333332697550456,1.539900662377773,1.539900662377773,2,10.59934800250697,1.35,5.198484848484848,0.1549138773321,0.102310994873885,4.5154,87,0,36.848,0.699977894648829,92.193,0.358991845522832,0.34643035395575,0.5279999971389771,22.8,3.114309205612231,0.134776023834654,0.137738886015378,0.137738886015378,0.019523277981723,0.134831805757258,0.046220907239525,-0.010319176837801,-0.000160252066212,0.002610991494793,1.088489636128491,1.019015036429013,0.071899666079457,0.244599951800326,1.927631216610673,1.94150679350233,0.709369102951666,0.64643568205335,0.57051022577817,1.817017051730489,1.181025557190344,0.903698050524229,0.26810778357771,1.547894441113387,1.000511511315647,0.012927720663634,0.927076108965622,1.012622091942205,0.000513320352353,0.964897559611216,0.96999870524802,1.000001189069125,-0.082285383745695,1.003100307324222,0.9873759199370969,14697.02043289089,2668.538,4190.87955058655,760.938,3383.971,733.365,3441.669350550977,3285.080028141797,1,5179.081,943.145,4.766682122436894,3.239867840934374,5173.418,949.276,5249.703004440702,5181.859,950.825,5084.957114173297,933.1404800219418,4448.08091520762,884.701,649.389,3775.472831420904,-1.375110621247917,12.292,2375.798462398113,498.601,1095.681418645526,26.74366970556995,-3.677219327242796,38.74660200109351,0.290210383591388,185.162,0.728594280821015,68.831,303.992950377265,9.008424312493451,55.19600000000001,0.080517848743956,197.1467514132052,19.2013559463943,0,102.643,26.516,537.821,840.995,122.292,741.25,3.574508592052656,-0.003034258674687,0.008690628657223001,0.006223390550476,0.004969328929366,1.397827560372694,0.709606433297799,0.380237720172429,0.1830559439182,-0.000318820265998,1.988256942825834,1.988256942825834,2.389702791612863,2.703173127636056,2.739014311466557,3.990114615474744,3.086584482218955,6.671704900006739,5.157643119426742,4.859510653745101,5.676790482946296,3767.897961992476,1123.713082579484,0.301080693606982,0.738682461014601,287.8246333372389,0.07358157393522,0.0037370660635
"1968Q4",0.16583496291803,0,0,0,0,0.9798237085342409,-0.045147,-0.096275201612903,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.002428771807972,0,334.101,112.182,3092.223428838346,129.683,573.997,3132.511,574.977,2636.281922433185,378.0957314359287,80.425,344.2655185724599,521.494,49.324,493.2765051205624,225.1276540527572,42.723,215.6050677564224,679.621,58.875,678.3541217567323,351.331,42.572,27.116,6.007,232.828,48.17,161.3457442998171,45.65406185468661,59.394196065,2.5159381453134,0.01051691918734,169.631,49.116,-0.204,-7.420999999999998,23.48778477015462,23.57388159123984,284.5815466170849,122.8544456630988,161.7271009539861,-0.772858659790121,4.338589136052017,3.2734729933717,4.178992384073677,4.047552029940427,3.4000001,34.28119509729696,279.9751197581463,258.4686710770386,241.326760805312,7.13688170891781,6.4385,2,0.272000000000006,-0.365889794364969,10.516,4.245,6.271,314.219,288.885,0.298425668625972,211.164,22.396,201.839,-9.324999999999999,-0.004310135229867,59.01900000000001,317.1870801311335,-0.004863816799047,0.06680507028692199,6.884568355582966,1.568019021696898,3.741473492150688,-0.817839355380747,-1.705874729985091,-1.817918595452589,-1.939120502470204,4.669999999999952,0.214079733114653,2.128168162932218,2.38895344805347,1.481749018851,0.000812679424505,-0.5799582425100001,-0.000423028059268,-0.195689876325,3.937163368475688,0,117.45,93.29074419862667,0.053315709094281,0.183844850415173,0.017049221546017,5972.201235,516.540856,7215.743675,876.804,35.96793455611056,10.73767258328977,77.79980993701172,2.707137353721944,64.355,62.02520514919502,0,80.72899136999364,0.598446913914117,123.9910625620656,27.72407209795132,1.057341787634426,3.628413266749519,5.62985942346409,6,1.926673336369599,0.983656409854645,0.982484351145157,37.03821739318047,134.8974979952508,1.665818560714561,3.689726549733086,0.623292708552217,0.98030048329481,0.992475182565996,0.756454951519773,18.358,0.8418975327406369,35.43333333333333,37.06666666666667,19.036,1.055289432120965,0.941488867643507,18.607,9.458,8.664999999999999,14.32116864316901,0.601142456555694,4.294966481081697,4.403714203347775,4.662414778975155,4.628482678542767,6.992054325734597,5.541514030786665,8.3529448685983,7.071065124821985,2,2,0.947977698066547,1.177588589046614,370.9165339637191,28.2957954997877,4.236,2.167200088500977,0.098661571906627,0.096920135463904,2.5154,1.643902164632269,21.966,24.10666069805661,20.15661989576577,1.43684805040571,353.4001293783787,3125.033257536562,145.3595120471539,2679.630838085913,402.9157109752964,0.166375066738422,0.04833733846209,80.76173188732896,0.598689620545611,125.3855361695865,1.925826587878388,18.22425500457386,370.4520748288117,34.53482829762446,21.99354015984954,24.52518642265219,20.17484268788002,26.56438136753453,7.026666641235352,1.255905771670134,7.21602061790288,10.15,25.23163522080715,5.968443096830013,9.321149949028126,7.360690368870365,4.483866095283425,5.849193548387095,5.849193548387095,5.849193548387095,5.849193548387095,0.125,5.849193548387095,5.849193548387095,5.849193548387095,0.0024826810388,3.528885365826364,3.747694434953997,3.559634384760784,5.770760869565217,0.570033572069346,5.627391304347826,0.7448398237864789,5.725448387096774,-0.028179260366239,0.071918973943983,0.056515506916548,7.350180695022362,1.292204818777083,1.292204818777083,2,10.86484721898964,1.35,5.585151515151515,0.149108779506024,0.097459472168566,4.5154,88,0,37.748,0.688298502368032,96.214,0.362578042455096,0.346833339904924,0.5279999971389771,22.8,3.124113487427125,0.137742750588757,0.137738886015378,0.137738886015378,0.019134939191599,0.137710615056078,0.046639227701454,-0.010201617712772,-0.000798382963121,0.002612621265969,1.087695795904945,1.001607891235476,0.070118694668554,0.247846383454807,1.930130370047572,1.947187784548575,0.706936062138637,0.647663457224708,0.569076200987884,1.954595711986144,1.180523458913312,0.903315841739972,0.270219901619598,1.546297636282385,1.00053832544495,0.013162815202008,0.92757628784864,1.012829412935966,0.0005415491079099999,0.959657059590979,0.968671130168104,1,-0.08232596097228401,1.002936558163182,1.031298864858513,14954.91883647456,2745.424,4631.66466935396,850.2809999999998,3397.336,746.379,3476.197644805899,3311.634567725363,1,5209.552,962.024,4.969240226090776,3.401515870155358,5208.418,969.1849999999998,5294.956600516279,5202.212,968.03,5120.772704304767,952.8221770899878,4474.93183214453,901.995,661.6660000000001,3787.516453418344,-1.448626701778669,12.742,2397.674592699963,510.461,1081.322414155575,27.27505007266904,-4.360248716567434,36.22027051853971,0.285496426868232,188.207,0.728058843703091,71.889,308.5194465628064,8.002133745465217,56.638,0.08145692576051,194.4940239910977,18.69801189846939,0,104.11,26.8,550.317,858.006,123.885,757.524,3.459544909963695,-0.002096969259211,0.01019078598057,0.005899996391279,0.004655823019542,1.518839407061337,0.772164986229297,0.413688619947698,0.254465201810741,-0.000381356043806,2.888035859920444,2.888035859920444,3.302849820710116,3.423848315976399,2.750567030760885,4.054495580287258,3.479750827367348,7.167939580708651,5.200727297495871,4.882551480561347,5.753627647463014,3795.621356290603,1120.516485845635,0.298220158555552,0.738682461014601,295.7651350323741,0.075192615259794,0.001730694710773
